Date,Time,Open,High,Low,Close,Volume
04/01/2024,00:00:00,18589.5,18589.75,18587.75,18588.25,38
04/01/2024,00:01:00,18588.5,18589.0,18587.75,18588.0,68
04/01/2024,00:02:00,18587.75,18587.75,18585.75,18586.75,122
04/01/2024,00:03:00,18587.0,18587.25,18586.5,18587.25,15
04/01/2024,00:04:00,18587.0,18587.5,18584.75,18584.75,47
04/01/2024,00:05:00,18585.0,18586.5,18584.5,18586.25,69
04/01/2024,00:06:00,18586.5,18589.0,18586.5,18587.0,58
04/01/2024,00:07:00,18586.75,18587.5,18586.5,18587.5,19
04/01/2024,00:08:00,18587.0,18587.75,18587.0,18587.5,9
04/01/2024,00:09:00,18587.25,18588.0,18586.75,18586.75,20
04/01/2024,00:10:00,18587.25,18588.5,18587.25,18588.5,12
04/01/2024,00:11:00,18588.25,18590.75,18588.0,18590.25,62
04/01/2024,00:12:00,18590.5,18592.75,18589.75,18589.75,166
04/01/2024,00:13:00,18589.5,18590.0,18586.0,18586.5,90
04/01/2024,00:14:00,18586.5,18586.75,18583.75,18585.0,74
04/01/2024,00:15:00,18585.0,18585.0,18583.5,18584.0,51
04/01/2024,00:16:00,18584.0,18584.75,18581.75,18582.75,76
04/01/2024,00:17:00,18583.5,18584.0,18581.0,18582.75,63
04/01/2024,00:18:00,18582.75,18583.0,18582.0,18583.0,30
04/01/2024,00:19:00,18583.0,18583.5,18582.25,18583.0,21
04/01/2024,00:20:00,18583.0,18584.25,18583.0,18584.0,11
04/01/2024,00:21:00,18584.0,18584.75,18583.75,18584.0,10
04/01/2024,00:22:00,18584.5,18586.75,18584.0,18586.0,74
04/01/2024,00:23:00,18586.25,18587.0,18584.5,18586.0,36
04/01/2024,00:24:00,18586.0,18587.25,18586.0,18586.75,25
04/01/2024,00:25:00,18587.25,18588.0,18586.75,18586.75,34
04/01/2024,00:26:00,18586.75,18586.75,18583.25,18584.25,58
04/01/2024,00:27:00,18584.0,18585.0,18584.0,18585.0,21
04/01/2024,00:28:00,18584.75,18585.5,18584.75,18585.25,10
04/01/2024,00:29:00,18585.5,18585.5,18584.5,18585.0,9
04/01/2024,00:30:00,18584.25,18584.75,18583.5,18583.5,18
04/01/2024,00:31:00,18583.25,18583.5,18581.5,18582.25,37
04/01/2024,00:32:00,18582.75,18582.75,18581.25,18581.25,24
04/01/2024,00:33:00,18581.25,18581.75,18580.5,18581.25,46
04/01/2024,00:34:00,18581.0,18581.0,18578.75,18579.0,82
04/01/2024,00:35:00,18579.75,18580.5,18578.25,18580.25,42
04/01/2024,00:36:00,18580.5,18581.5,18579.0,18579.25,40
04/01/2024,00:37:00,18579.25,18579.25,18578.0,18578.5,36
04/01/2024,00:38:00,18578.5,18579.75,18578.25,18579.0,40
04/01/2024,00:39:00,18579.25,18579.5,18578.25,18578.5,18
04/01/2024,00:40:00,18578.0,18578.75,18577.0,18578.25,24
04/01/2024,00:41:00,18578.5,18579.25,18578.25,18579.25,30
04/01/2024,00:42:00,18579.25,18580.25,18578.0,18578.5,26
04/01/2024,00:43:00,18578.75,18580.0,18578.75,18579.5,17
04/01/2024,00:44:00,18579.75,18579.75,18578.25,18578.25,13
04/01/2024,00:45:00,18578.75,18579.5,18578.0,18578.75,20
04/01/2024,00:46:00,18578.75,18578.75,18577.5,18578.75,29
04/01/2024,00:47:00,18579.0,18580.0,18579.0,18580.0,19
04/01/2024,00:48:00,18579.5,18581.0,18579.5,18580.5,31
04/01/2024,00:49:00,18580.5,18581.0,18580.25,18580.25,16
04/01/2024,00:50:00,18580.0,18581.25,18579.5,18581.0,38
04/01/2024,00:51:00,18581.25,18582.0,18580.5,18581.75,31
04/01/2024,00:52:00,18581.25,18581.75,18581.0,18581.0,20
04/01/2024,00:53:00,18581.0,18581.5,18577.5,18577.75,46
04/01/2024,00:54:00,18577.5,18578.25,18577.0,18578.25,62
04/01/2024,00:55:00,18578.5,18578.5,18575.25,18576.25,72
04/01/2024,00:56:00,18576.25,18576.25,18573.0,18573.0,140
04/01/2024,00:57:00,18573.75,18574.75,18571.75,18572.25,88
04/01/2024,00:58:00,18572.25,18573.25,18571.25,18573.25,93
04/01/2024,00:59:00,18573.25,18573.5,18572.5,18573.0,56
04/01/2024,01:00:00,18572.5,18574.0,18571.5,18573.75,89
04/01/2024,01:01:00,18574.0,18577.5,18573.75,18577.0,110
04/01/2024,01:02:00,18577.0,18578.25,18574.75,18575.75,97
04/01/2024,01:03:00,18576.0,18577.5,18574.0,18574.0,66
04/01/2024,01:04:00,18574.5,18576.25,18574.25,18574.75,42
04/01/2024,01:05:00,18574.5,18576.5,18573.75,18576.25,42
04/01/2024,01:06:00,18576.25,18577.5,18575.75,18577.5,46
04/01/2024,01:07:00,18577.0,18580.0,18577.0,18580.0,71
04/01/2024,01:08:00,18580.0,18582.25,18580.0,18580.75,90
04/01/2024,01:09:00,18580.75,18582.5,18579.75,18579.75,39
04/01/2024,01:10:00,18579.5,18579.5,18576.75,18578.0,78
04/01/2024,01:11:00,18578.0,18579.5,18577.25,18578.75,39
04/01/2024,01:12:00,18579.25,18581.75,18579.0,18581.5,28
04/01/2024,01:13:00,18581.75,18582.0,18579.5,18580.0,60
04/01/2024,01:14:00,18580.0,18580.0,18579.5,18580.0,14
04/01/2024,01:15:00,18580.5,18580.5,18577.5,18578.75,40
04/01/2024,01:16:00,18579.25,18579.5,18578.0,18578.5,31
04/01/2024,01:17:00,18578.0,18578.5,18577.5,18578.5,15
04/01/2024,01:18:00,18578.0,18579.0,18575.0,18575.0,68
04/01/2024,01:19:00,18575.75,18576.75,18575.0,18575.75,36
04/01/2024,01:20:00,18576.0,18576.0,18573.25,18573.75,49
04/01/2024,01:21:00,18574.25,18576.0,18573.75,18575.0,27
04/01/2024,01:22:00,18574.75,18577.5,18574.0,18576.25,46
04/01/2024,01:23:00,18576.5,18576.75,18576.0,18576.75,12
04/01/2024,01:24:00,18576.25,18577.25,18575.75,18577.25,32
04/01/2024,01:25:00,18577.5,18577.5,18574.25,18575.5,33
04/01/2024,01:26:00,18574.5,18577.25,18574.5,18576.0,39
04/01/2024,01:27:00,18576.5,18578.25,18576.5,18578.0,24
04/01/2024,01:28:00,18578.5,18580.25,18578.5,18579.5,101
04/01/2024,01:29:00,18579.0,18579.0,18577.25,18577.25,37
04/01/2024,01:30:00,18578.0,18579.75,18577.75,18578.5,53
04/01/2024,01:31:00,18578.0,18579.5,18577.75,18579.5,19
04/01/2024,01:32:00,18579.25,18581.25,18578.0,18579.75,98
04/01/2024,01:33:00,18580.5,18580.5,18577.5,18580.0,38
04/01/2024,01:34:00,18579.5,18579.75,18574.5,18577.25,60
04/01/2024,01:35:00,18577.25,18577.25,18575.25,18576.25,45
04/01/2024,01:36:00,18576.0,18576.5,18576.0,18576.0,3
04/01/2024,01:37:00,18576.0,18576.5,18576.0,18576.5,4
04/01/2024,01:38:00,18576.0,18576.0,18574.5,18575.0,20
04/01/2024,01:39:00,18575.25,18575.75,18574.25,18575.5,38
04/01/2024,01:40:00,18575.75,18575.75,18574.5,18574.5,11
04/01/2024,01:41:00,18574.25,18574.75,18572.0,18572.0,73
04/01/2024,01:42:00,18571.75,18574.0,18571.5,18573.0,36
04/01/2024,01:43:00,18573.25,18574.25,18572.75,18573.5,18
04/01/2024,01:44:00,18572.75,18574.25,18572.75,18573.5,21
04/01/2024,01:45:00,18573.5,18574.25,18573.25,18573.5,26
04/01/2024,01:46:00,18573.0,18573.25,18570.0,18570.25,111
04/01/2024,01:47:00,18570.75,18571.5,18569.5,18570.5,51
04/01/2024,01:48:00,18570.75,18572.5,18570.5,18571.0,25
04/01/2024,01:49:00,18570.5,18570.5,18568.5,18568.5,39
04/01/2024,01:50:00,18569.0,18569.75,18567.0,18568.0,105
04/01/2024,01:51:00,18568.25,18570.0,18567.25,18569.25,43
04/01/2024,01:52:00,18569.25,18571.75,18569.0,18569.0,81
04/01/2024,01:53:00,18569.25,18570.0,18568.0,18568.75,26
04/01/2024,01:54:00,18569.5,18570.0,18569.0,18569.0,33
04/01/2024,01:55:00,18569.75,18570.5,18568.0,18569.0,30
04/01/2024,01:56:00,18568.5,18569.75,18568.25,18569.0,15
04/01/2024,01:57:00,18569.0,18570.5,18568.25,18569.25,18
04/01/2024,01:58:00,18569.75,18571.25,18568.0,18568.0,62
04/01/2024,01:59:00,18568.5,18569.25,18567.5,18569.0,49
04/01/2024,02:00:00,18569.0,18574.75,18568.5,18573.5,197
04/01/2024,02:01:00,18574.25,18576.75,18571.25,18575.0,211
04/01/2024,02:02:00,18574.75,18577.0,18574.75,18574.75,63
04/01/2024,02:03:00,18574.25,18575.25,18574.0,18574.0,21
04/01/2024,02:04:00,18573.25,18574.0,18571.5,18573.0,56
04/01/2024,02:05:00,18572.5,18574.5,18570.5,18573.75,64
04/01/2024,02:06:00,18573.5,18576.25,18573.5,18574.0,43
04/01/2024,02:07:00,18573.5,18573.5,18572.75,18572.75,12
04/01/2024,02:08:00,18572.5,18575.5,18572.5,18575.25,46
04/01/2024,02:09:00,18574.75,18575.5,18574.25,18575.25,24
04/01/2024,02:10:00,18576.0,18578.5,18575.0,18577.75,62
04/01/2024,02:11:00,18577.75,18579.0,18577.75,18578.75,34
04/01/2024,02:12:00,18578.5,18580.0,18576.5,18578.25,72
04/01/2024,02:13:00,18578.75,18584.0,18578.75,18583.25,135
04/01/2024,02:14:00,18584.0,18588.0,18582.25,18587.0,225
04/01/2024,02:15:00,18587.5,18587.5,18584.25,18585.25,152
